-672,112,-720
-688,96,-688
-720,96,-672
-736,96,-640
-736,96,-640
-752,96,-608
-752,96,-608
-752,96,-624
-752,96,-624
-752,96,-640
-752,96,-640
-752,96,-640
-752,96,-640
-736,96,-640
-752,112,-640
-752,96,-624
-752,96,-640
-752,96,-624
-752,96,-640
-752,112,-640
-752,96,-656
-752,96,-640
-752,112,-640
-736,96,-640
-752,112,-640
-752,96,-640
-768,96,-640
-752,96,-640
-752,112,-640
-752,112,-640
-752,112,-640
-752,112,-640
-768,112,-640
-736,112,-640
-752,112,-640
-768,112,-640
-752,112,-656
-752,112,-640
-752,128,-640
-704,128,-688
-672,128,-704
-624,128,-736
-544,128,-768
-464,128,-816
-352,144,-944
-272,144,-944
-208,144,-928
-160,160,-944
-80,160,-976
-32,144,-1008
0,144,-1024
16,144,-1008
16,144,-992
16,144,-976
16,144,-976
32,160,-976
48,144,-976
80,144,-1024
64,144,-1008
48,144,-992
48,144,-992
32,128,-1008
32,144,-992
16,128,-992
16,144,-1008
16,128,-1008
0,128,-992
0,144,-1008
0,128,-992
-16,128,-1008
-16,144,-1008
-16,144,-1008
-16,128,-1008
-32,144,-992
32,144,-992
64,144,-1008
144,144,-1040
144,144,-1040
368,160,-944
416,160,-896
608,128,-832
608,128,-832
656,128,-784
688,128,-720
688,128,-720
720,112,-688
720,112,-688
752,128,-688
752,128,-688
768,112,-672
768,112,-672
784,112,-640
784,112,-640
784,112,-640
784,112,-640
768,112,-640
768,112,-640
784,112,-640
784,112,-640
784,112,-640
784,112,-640
784,112,-640
784,112,-640
784,112,-640
784,112,-640
784,128,-640
784,112,-640
784,112,-640
784,112,-624
784,112,-624
800,112,-640
800,112,-640
784,112,-608
800,112,-624
800,112,-592
816,96,-592
816,112,-608
816,112,-592
832,112,-592
816,112,-592
816,112,-576
816,112,-576
816,112,-576
832,112,-576
816,112,-592
816,112,-592
816,112,-576
816,112,-592
832,96,-592
832,96,-592
832,96,-608
816,96,-592
832,96,-592
816,96,-592
832,80,-608
832,80,-592
832,80,-592
816,80,-576
832,80,-576
832,80,-576
848,80,-576
832,80,-560
832,80,-576
816,80,-592
816,80,-592
800,80,-672
736,96,-688
704,64,-752
608,96,-832
528,112,-832
432,96,-880
368,80,-928
288,112,-944
256,80,-928
208,96,-976
176,96,-992
128,112,-976
80,112,-1008
32,112,-992
32,112,-992
16,112,-976
16,128,-992
32,128,-1024
32,128,-992
48,128,-992
64,112,-1008
48,112,-976
64,128,-1008
64,128,-992
80,128,-1008
80,128,-992
80,160,-960
80,192,-1024
96,256,-960
48,320,-960
96,400,-944
96,464,-912
96,512,-880
96,544,-848
80,592,-816
48,624,-800
48,672,-784
32,704,-720
32,704,-688
32,720,-704
32,720,-688
32,736,-720
32,736,-688
32,752,-656
32,752,-672
32,768,-672
48,752,-672
32,768,-672
48,768,-672
48,768,-672
48,768,-672
48,768,-672
48,752,-672
48,768,-672
48,768,-656
48,768,-672
48,768,-672
48,752,-656
48,752,-688
48,720,-704
64,672,-752
48,608,-816
64,560,-848
64,496,-864
48,448,-912
32,352,-912
16,304,-960
16,208,-960
16,160,-976
32,112,-1024
32,112,-1024
16,128,-1024
16,128,-992
16,144,-992
32,160,-992
48,144,-992
32,192,-1008
48,208,-1024
48,192,-960
48,176,-1008
48,192,-992
32,192,-992
48,192,-976
64,192,-992
48,192,-992
48,208,-1008
48,192,-1024
48,192,-992
48,192,-976
48,192,-976
48,192,-992
32,192,-992
48,192,-992
48,192,-1008
32,192,-992
48,192,-960
48,192,-1008
32,192,-976
48,192,-992
48,192,-976
48,192,-992
48,192,-1008
48,192,-992
48,192,-992
48,192,-976
48,192,-976
48,192,-1008
48,192,-992
32,192,-992
16,192,-976
16,208,-976
16,208,-992
16,192,-992
16,208,-992
16,208,-992
16,192,-992
16,208,-976
16,208,-992
16,192,-992
16,208,-976
16,208,-976
64,144,-992
80,240,-992
64,304,-960
128,144,-1024
144,160,-976
160,160,-992
112,160,-976
112,128,-1024
64,160,-976
16,160,-992
0,160,-960
0,160,-1008
0,144,-992
0,128,-992
0,144,-992
0,128,-1024
16,160,-1008
-16,112,-992
0,112,-976
0,128,-992
16,80,-1008
48,80,-992
64,80,-1008
80,48,-1024
32,112,-976
32,80,-992
32,80,-1056
32,96,-1024
32,80,-1024
48,112,-992
48,112,-1008
48,144,-976
48,128,-992
48,128,-1024
0,160,-1008
64,128,-1024
-48,208,-976
-32,192,-960
16,128,-992
16,112,-992
32,80,-992
48,128,-1008
32,64,-992
16,96,-976
32,80,-1008
32,96,-1008
48,96,-1008
32,80,-992
48,80,-1040
48,48,-1008
32,48,-992
32,16,-1008
48,-16,-1040
32,-48,-928
32,-160,-1040
64,-240,-1008
48,-224,-944
80,-384,-912
80,-400,-928
80,-448,-880
80,-512,-848
80,-544,-864
96,-560,-832
80,-576,-848
80,-608,-848
64,-592,-816
80,-608,-800
80,-608,-816
64,-608,-832
64,-592,-816
64,-576,-800
48,-592,-816
64,-592,-816
64,-608,-832
64,-592,-816
64,-608,-816
64,-624,-800
64,-624,-816
64,-608,-816
64,-624,-800
64,-624,-800
48,-624,-800
48,-640,-800
48,-640,-800
48,-640,-784
48,-624,-800
48,-640,-800
48,-640,-784
48,-640,-800
48,-640,-800
48,-640,-784
48,-640,-800
64,-640,-800
48,-640,-800
48,-640,-784
64,-640,-800
64,-624,-800
64,-624,-800
80,-624,-784
64,-608,-832
80,-528,-832
96,-480,-896
96,-384,-912
112,-336,-928
112,-272,-976
128,-160,-1008
128,-112,-1024
128,-16,-1056
112,32,-1056
80,64,-1008
64,48,-992
48,16,-976
32,0,-992
32,-16,-1024
32,0,-992
32,-16,-992
48,-16,-1008
48,-16,-1008
32,-32,-1008
48,-16,-992
48,-32,-1024
48,-32,-1024
48,-32,-1008
48,-32,-992
48,-32,-1008
48,-32,-1024
48,-48,-1024
48,-48,-992
48,-32,-1008
48,-32,-992
48,-32,-1008
48,48,-1008
64,160,-1008
64,256,-960
96,352,-960
64,416,-960
48,496,-848
32,528,-784
16,592,-800
16,608,-784
0,656,-800
0,656,-768
0,688,-736
-16,688,-736
-16,704,-720
-16,704,-736
-16,720,-736
-16,720,-720
0,704,-688
-16,736,-688
-16,736,-672
0,736,-688
-16,736,-688
-16,736,-688
-16,736,-688
-16,736,-688
0,736,-688
-16,704,-704
0,688,-768
-16,640,-784
-16,576,-832
-16,432,-928
-16,368,-880
-16,272,-992
-16,208,-1008
0,160,-1024
0,176,-976
32,160,-1024
48,160,-1008
64,144,-960
80,128,-1024
80,128,-992
80,128,-992
80,128,-992
64,128,-992
64,128,-1008
64,128,-1008
64,128,-1008
64,128,-1024
64,144,-976
48,128,-1040
64,96,-1056
48,64,-992
48,-48,-976
32,-112,-992
48,-176,-1008
48,-240,-976
48,-288,-992
64,-352,-928
80,-448,-896
32,-464,-928
32,-480,-896
32,-512,-896
16,-512,-880
0,-544,-880
16,-528,-848
0,-544,-864
0,-560,-848
0,-544,-848
0,-576,-848
0,-560,-832
-16,-576,-832
-16,-560,-848
-16,-576,-848
-16,-576,-832
-16,-576,-832
-16,-576,-832
16,-608,-864
-16,-576,-848
-16,-576,-832
-16,-576,-832
-32,-576,-848
-32,-576,-832
-32,-576,-832
-32,-576,-848
-32,-576,-832
-32,-560,-832
-32,-560,-832
-16,-592,-832
-48,-576,-816
-48,-576,-832
-48,-592,-848
-48,-576,-832
-48,-544,-832
-48,-544,-848
-32,-560,-864
16,-576,-832
16,-576,-832
-32,-512,-880
-16,-480,-864
16,-240,-944
16,-240,-944
16,-144,-960
16,48,-1008
16,96,-1056
16,160,-1024
16,192,-1056
0,192,-928
16,160,-1008
16,144,-960
16,112,-1024
0,112,-976
16,112,-1024
16,96,-976
0,96,-1024
0,96,-992
0,80,-1024
0,80,-1008
0,80,-1008
0,80,-1008
16,80,-1008
0,64,-1008
0,80,-1008
0,80,-1008
0,80,-1040
-16,80,-1024
-48,80,-1056
-128,64,-1008
-208,64,-912
-208,64,-912
-256,64,-960
-304,48,-960
-368,64,-960
-384,64,-912
-464,48,-896
-512,48,-816
-608,64,-784
-624,48,-784
-624,32,-784
-640,48,-752
-640,48,-752
-656,48,-736
-656,48,-720
-656,48,-736
-656,48,-736
-656,48,-736
-656,48,-752
-656,48,-736
-656,48,-752
-656,64,-736
-640,48,-752
-608,48,-784
-576,32,-816
-512,64,-832
-464,64,-880
-400,64,-912
-400,64,-912
-320,64,-928
-240,64,-944
-160,64,-976
-96,64,-992
-32,80,-1024
0,80,-1024
0,80,-1024
32,80,-1008
48,80,-976
96,80,-1008
112,80,-1056
96,80,-1040
48,80,-992
16,80,-992
16,80,-976
0,80,-976
0,80,-1024
0,80,-1024
0,96,-992
0,96,-992
0,80,-992
0,80,-992
-16,80,-1008
-16,80,-976
0,80,-976
0,80,-976
16,64,-976
96,64,-976
192,64,-1024
320,64,-992
416,64,-976
528,48,-848
608,48,-832
720,32,-736
784,16,-688
800,16,-624
848,32,-576
848,16,-544
880,32,-496
880,16,-496
880,16,-512
896,0,-512
880,16,-512
880,16,-512
880,0,-512
880,16,-528
880,0,-512
880,0,-528
880,0,-528
864,16,-544
864,16,-544
848,16,-560
816,0,-592
800,0,-672
704,32,-688
656,0,-800
608,32,-832
528,16,-848
432,16,-928
368,16,-960
304,16,-944
304,16,-944
224,16,-928
224,16,-928
160,16,-1008
32,16,-1008
32,16,-1008
16,16,-1040
16,32,-1008
16,32,-1008
16,32,-1024
16,32,-1024
32,32,-1008
32,32,-1008
48,16,-1008
48,16,-1024
48,16,-1024
64,32,-992
64,32,-992
64,16,-1040
64,16,-1040
64,-16,-1072
80,-16,-992
80,-16,-992
96,16,-944
96,-48,-1024
80,-16,-976
80,-32,-1024
80,-48,-976
80,-48,-976
80,-48,-992
80,-48,-1008
80,-48,-1008
64,-48,-1040
48,-48,-1024
64,-48,-992
48,-48,-1008
64,-64,-1008
64,-64,-1008
48,-80,-992
80,-96,-1040
48,-80,-992
64,-96,-1040
64,-64,-960
48,-80,-1008
96,-96,-1040
48,-64,-1056
16,-96,-1088
-16,-80,-1024
-32,-16,-1072
32,-48,-1024
48,32,-1008
-32,80,-1056
0,-16,-976
0,-16,-976
-32,-32,-1040
48,-16,-1024
96,-16,-1024
0,16,-992
0,16,-992
48,-16,-992
-16,48,-960
-32,32,-1024
-32,16,-944
0,16,-976
0,16,-976
-32,0,-1040
-32,-32,-1040
-64,32,-1008
-112,64,-1024
-48,48,-1008
-48,32,-976
-48,48,-976
-48,32,-1008
-48,16,-1040
-32,-16,-1008
-48,-16,-1024
-32,-16,-992
-48,-32,-1024
-32,-16,-1008
-48,0,-1008
-64,16,-1024
-48,16,-1008
-48,16,-992
-48,16,-1008
-48,16,-1008
-48,16,-1008
-64,0,-1008
-64,0,-1008
-48,0,-1008
-64,0,-1008
-48,-16,-1008
-48,-16,-1008
-64,-16,-1008
-64,-16,-1008
-64,-16,-1008
-48,-16,-1008
-48,-32,-1008
-48,-16,-992
-64,-32,-1024
-64,-32,-1008
-64,-16,-992
-64,-32,-1008
-64,-32,-1008
-80,-16,-1008
-64,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-64,-32,-1008
-80,-16,-992
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-16,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-64,-32,-1008
-64,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-992
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-992
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-1008
-64,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-64,-32,-1008
-64,-32,-1008
-64,-48,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-1008
-64,-32,-1008
-80,-32,-992
-64,-32,-1008
-64,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-992
-64,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-32,-992
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-48,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-64,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-64,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-992
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-1008
-80,-32,-1008
-64,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-64,-16,-1008
-80,-32,-1008
-64,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-992
-80,-16,-1008
-80,-16,-1008
-80,-32,-992
-80,-16,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-992
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-992
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-992
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-16,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-96,-32,-1008
-96,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-1008
-80,-32,-992
-80,-32,-1008
-80,-16,-1008
-96,-32,-1008
-96,-32,-1008
-80,-32,-992
-96,-32,-1008
-96,-32,-1008
-80,-32,-992
-96,-32,-1008
-96,-32,-1008
-80,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-16,-992
-96,-32,-1008
-96,-16,-1008
-80,-32,-1008
-96,-32,-1008
-96,-32,-1008
-80,-32,-992
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-992
-96,-32,-1008
-96,-16,-992
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-80,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-16,-992
-96,-32,-992
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-80,-16,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-112,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-112,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-992
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-80,-16,-1008
-80,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-1008
-96,-32,-992
-112,-16,-1008
-96,-32,-1008
-112,-16,-1008
-112,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-992
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-992
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
-96,-16,-1008
-96,-16,-992
-96,-32,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-992
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-992
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-992
-96,-16,-992
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
-96,-16,-992
-96,-32,-1008
-96,-16,-992
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-992
-96,-16,-1008
-96,-16,-992
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-112,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-992
-96,-32,-1008
-96,-16,-1008
-96,-16,-1008
-96,-16,-1008
-96,-32,-1008
